family,candidate_id,reference_type,cutoff,m,n,selection_eligible,engine_id,failure_cycle,tau,missed,trigger_at_failure_only,lead_time,late_delay,early_burden,late_normalized,early_normalized_uncapped,early_normalized_for_cost,miss_component,late_component,early_component,total_cost,first_trigger_while_healthy,n_cycle_gaps
pca,pca_evr0p95,pooled,0.975,5,10,True,72,232,215.0,False,False,17.0,13.0,0.0,0.43333333333333335,0.0,0.0,0.0,2.166666666666667,0.0,2.166666666666667,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,75,259,213.0,False,False,46.0,0.0,16.0,0.0,0.5333333333333333,0.5333333333333333,0.0,0.0,0.5333333333333333,0.5333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,83,181,153.0,False,False,28.0,2.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,87,172,134.0,False,False,38.0,0.0,8.0,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.26666666666666666,0.26666666666666666,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,92,158,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,5,10,True,93,171,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,15,202,38.0,False,False,164.0,0.0,134.0,0.0,4.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,21,220,124.0,False,False,96.0,0.0,66.0,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,52,222,12.0,False,False,210.0,0.0,180.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,61,199,117.0,False,False,82.0,0.0,52.0,0.0,1.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,72,232,76.0,False,False,156.0,0.0,126.0,0.0,4.2,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,75,259,38.0,False,False,221.0,0.0,191.0,0.0,6.366666666666666,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,83,181,26.0,False,False,155.0,0.0,125.0,0.0,4.166666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.975,1,1,False,87,172,56.0,False,False,116.0,0.0,86.0,0.0,2.8666666666666667,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,92,158,39.0,False,False,119.0,0.0,89.0,0.0,2.966666666666667,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.975,1,1,False,93,171,5.0,False,False,166.0,0.0,136.0,0.0,4.533333333333333,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,2,3,True,15,202,158.0,False,False,44.0,0.0,14.0,0.0,0.4666666666666667,0.4666666666666667,0.0,0.0,0.4666666666666667,0.4666666666666667,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,21,220,178.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,52,222,173.0,False,False,49.0,0.0,19.0,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.6333333333333333,0.6333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,61,199,142.0,False,False,57.0,0.0,27.0,0.0,0.9,0.9,0.0,0.0,0.9,0.9,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,72,232,209.0,False,False,23.0,7.0,0.0,0.23333333333333334,0.0,0.0,0.0,1.1666666666666667,0.0,1.1666666666666667,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,75,259,207.0,False,False,52.0,0.0,22.0,0.0,0.7333333333333333,0.7333333333333333,0.0,0.0,0.7333333333333333,0.7333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,83,181,152.0,False,False,29.0,1.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,87,172,137.0,False,False,35.0,0.0,5.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,92,158,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,93,171,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,15,202,169.0,False,False,33.0,0.0,3.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,21,220,180.0,False,False,40.0,0.0,10.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,52,222,174.0,False,False,48.0,0.0,18.0,0.0,0.6,0.6,0.0,0.0,0.6,0.6,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,61,199,156.0,False,False,43.0,0.0,13.0,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.43333333333333335,0.43333333333333335,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,72,232,217.0,False,False,15.0,15.0,0.0,0.5,0.0,0.0,0.0,2.5,0.0,2.5,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,75,259,216.0,False,False,43.0,0.0,13.0,0.0,0.43333333333333335,0.43333333333333335,0.0,0.0,0.43333333333333335,0.43333333333333335,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,83,181,154.0,False,False,27.0,3.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,87,172,139.0,False,False,33.0,0.0,3.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,92,158,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,93,171,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,15,202,171.0,False,False,31.0,0.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,21,220,214.0,False,False,6.0,24.0,0.0,0.8,0.0,0.0,0.0,4.0,0.0,4.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,52,222,191.0,False,False,31.0,0.0,1.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.03333333333333333,0.03333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,61,199,157.0,False,False,42.0,0.0,12.0,0.0,0.4,0.4,0.0,0.0,0.4,0.4,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,72,232,225.0,False,False,7.0,23.0,0.0,0.7666666666666667,0.0,0.0,0.0,3.8333333333333335,0.0,3.8333333333333335,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,75,259,220.0,False,False,39.0,0.0,9.0,0.0,0.3,0.3,0.0,0.0,0.3,0.3,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,83,181,157.0,False,False,24.0,6.0,0.0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,87,172,144.0,False,False,28.0,2.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,92,158,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,93,171,,True,False,,,,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,15,202,70.0,False,False,132.0,0.0,102.0,0.0,3.4,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,1,1,False,21,220,124.0,False,False,96.0,0.0,66.0,0.0,2.2,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,52,222,102.0,False,False,120.0,0.0,90.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,61,199,117.0,False,False,82.0,0.0,52.0,0.0,1.7333333333333334,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,72,232,76.0,False,False,156.0,0.0,126.0,0.0,4.2,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,1,1,False,75,259,189.0,False,False,70.0,0.0,40.0,0.0,1.3333333333333333,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,83,181,145.0,False,False,36.0,0.0,6.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,87,172,119.0,False,False,53.0,0.0,23.0,0.0,0.7666666666666667,0.7666666666666667,0.0,0.0,0.7666666666666667,0.7666666666666667,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,92,158,133.0,False,False,25.0,5.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,93,171,164.0,False,False,7.0,23.0,0.0,0.7666666666666667,0.0,0.0,0.0,3.8333333333333335,0.0,3.8333333333333335,False,0
