family,candidate_id,reference_type,cutoff,m,n,selection_eligible,engine_id,failure_cycle,first_satisfaction_cycle,tau,missed,trigger_at_failure_only,lead_time,late_delay,early_burden,late_normalized,early_normalized_uncapped,early_normalized_for_cost,miss_component,late_component,early_component,total_cost,first_trigger_while_healthy,n_cycle_gaps
pca,pca_evr0p95,pooled,0.99,1,1,False,23,168,4.0,4.0,False,False,164.0,0,134,0.0,4.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,1,1,False,32,191,142.0,142.0,False,False,49.0,0,19,0.0,0.6333333333333333,0.6333333333333333,0.0,0.0,0.6333333333333333,0.6333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,43,207,44.0,44.0,False,False,163.0,0,133,0.0,4.433333333333334,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,1,1,False,56,275,6.0,6.0,False,False,269.0,0,239,0.0,7.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,1,1,False,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,71,208,163.0,163.0,False,False,45.0,0,15,0.0,0.5,0.5,0.0,0.0,0.5,0.5,False,0
pca,pca_evr0p95,pooled,0.99,1,1,False,73,213,19.0,19.0,False,False,194.0,0,164,0.0,5.466666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,1,1,False,84,267,88.0,88.0,False,False,179.0,0,149,0.0,4.966666666666667,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,1,1,False,97,202,18.0,18.0,False,False,184.0,0,154,0.0,5.133333333333334,1.0,0.0,0.0,1.0,1.0,True,0
pca,pca_evr0p95,pooled,0.99,2,3,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,56,275,248.0,248.0,False,False,27.0,3,0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,71,208,194.0,194.0,False,False,14.0,16,0,0.5333333333333333,0.0,0.0,0.0,2.6666666666666665,0.0,2.6666666666666665,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,73,213,145.0,145.0,False,False,68.0,0,38,0.0,1.2666666666666666,1.0,0.0,0.0,1.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,2,3,True,97,202,175.0,175.0,False,False,27.0,3,0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,56,275,251.0,251.0,False,False,24.0,6,0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,71,208,194.0,194.0,False,False,14.0,16,0,0.5333333333333333,0.0,0.0,0.0,2.6666666666666665,0.0,2.6666666666666665,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,3,5,True,97,202,175.0,175.0,False,False,27.0,3,0,0.1,0.0,0.0,0.0,0.5,0.0,0.5,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,19,158,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,23,168,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,32,191,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,43,207,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,56,275,254.0,254.0,False,False,21.0,9,0,0.3,0.0,0.0,0.0,1.5,0.0,1.5,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,70,137,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,71,208,198.0,198.0,False,False,10.0,20,0,0.6666666666666666,0.0,0.0,0.0,3.333333333333333,0.0,3.333333333333333,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,73,213,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,84,267,,,True,False,,0,0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,False,0
pca,pca_evr0p95,pooled,0.99,5,10,True,97,202,178.0,178.0,False,False,24.0,6,0,0.2,0.0,0.0,0.0,1.0,0.0,1.0,False,0
