family,candidate_id,reference_type,cutoff,engine_id,segment_id,start_cycle,end_cycle,run_length,start_rul,end_rul,start_region,end_region,start_lead_cycles,end_lead_cycles,maximum_score_in_run,mean_score_in_run
iforest,iforest_n200_ms_0p5,pooled,0.9,41,0,112,112,1,104.0,104.0,middle,middle,104,104,0.9956043956043956,0.9956043956043956
iforest,iforest_n200_ms_0p5,pooled,0.9,41,0,120,120,1,96.0,96.0,middle,middle,96,96,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.9,41,0,128,129,2,88.0,87.0,middle,middle,88,87,0.9873626373626374,0.9439560439560439
iforest,iforest_n200_ms_0p5,pooled,0.9,41,0,131,132,2,85.0,84.0,middle,middle,85,84,0.993956043956044,0.9865384615384616
iforest,iforest_n200_ms_0p5,pooled,0.9,41,0,139,141,3,77.0,75.0,middle,middle,77,75,0.9923076923076924,0.9754578754578755
iforest,iforest_n200_ms_0p5,pooled,0.9,41,0,143,216,74,73.0,0.0,middle,near_failure,73,0,1.0,0.9934140184140184
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,3,4,2,155.0,154.0,healthy,healthy,155,154,0.95989010989011,0.9395604395604396
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,7,7,1,151.0,151.0,healthy,healthy,151,151,0.9087912087912088,0.9087912087912088
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,9,10,2,149.0,148.0,healthy,healthy,149,148,0.9994505494505496,0.9554945054945057
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,13,14,2,145.0,144.0,healthy,healthy,145,144,0.962087912087912,0.9524725274725274
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,17,17,1,141.0,141.0,healthy,healthy,141,141,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,21,21,1,137.0,137.0,healthy,healthy,137,137,0.9829670329670328,0.9829670329670328
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,23,23,1,135.0,135.0,healthy,healthy,135,135,0.9571428571428572,0.9571428571428572
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,27,27,1,131.0,131.0,healthy,healthy,131,131,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,31,32,2,127.0,126.0,healthy,healthy,127,126,0.9587912087912088,0.9554945054945054
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,34,34,1,124.0,124.0,middle,middle,124,124,0.9571428571428572,0.9571428571428572
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,36,37,2,122.0,121.0,middle,middle,122,121,0.9593406593406594,0.9381868131868132
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,43,43,1,115.0,115.0,middle,middle,115,115,0.9582417582417584,0.9582417582417584
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,45,45,1,113.0,113.0,middle,middle,113,113,0.9846153846153848,0.9846153846153848
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,47,47,1,111.0,111.0,middle,middle,111,111,0.9807692307692308,0.9807692307692308
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,50,50,1,108.0,108.0,middle,middle,108,108,0.9021978021978022,0.9021978021978022
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,52,52,1,106.0,106.0,middle,middle,106,106,0.9648351648351648,0.9648351648351648
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,54,55,2,104.0,103.0,middle,middle,104,103,0.9296703296703296,0.9263736263736264
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,61,61,1,97.0,97.0,middle,middle,97,97,0.9582417582417584,0.9582417582417584
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,65,66,2,93.0,92.0,middle,middle,93,92,0.9412087912087912,0.929945054945055
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,68,68,1,90.0,90.0,middle,middle,90,90,0.9076923076923076,0.9076923076923076
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,70,70,1,88.0,88.0,middle,middle,88,88,0.9346153846153846,0.9346153846153846
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,73,73,1,85.0,85.0,middle,middle,85,85,0.9395604395604396,0.9395604395604396
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,77,78,2,81.0,80.0,middle,middle,81,80,0.9648351648351648,0.9642857142857143
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,82,84,3,76.0,74.0,middle,middle,76,74,0.9934065934065934,0.9410256410256409
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,87,88,2,71.0,70.0,middle,middle,71,70,0.9582417582417584,0.948901098901099
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,91,91,1,67.0,67.0,middle,middle,67,67,0.9505494505494504,0.9505494505494504
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,97,100,4,61.0,58.0,middle,middle,61,58,0.9934065934065934,0.9615384615384616
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,103,114,12,55.0,44.0,middle,middle,55,44,0.9928571428571428,0.9558150183150182
iforest,iforest_n200_ms_0p5,pooled,0.9,45,0,116,158,43,42.0,0.0,middle,near_failure,42,0,1.0,0.9954255047278304
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,1,2,2,255.0,254.0,healthy,healthy,255,254,0.9752747252747253,0.9447802197802198
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,6,6,1,250.0,250.0,healthy,healthy,250,250,0.9494505494505494,0.9494505494505494
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,22,22,1,234.0,234.0,healthy,healthy,234,234,0.9395604395604396,0.9395604395604396
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,28,28,1,228.0,228.0,healthy,healthy,228,228,0.921978021978022,0.921978021978022
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,31,31,1,225.0,225.0,healthy,healthy,225,225,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,57,57,1,199.0,199.0,healthy,healthy,199,199,0.9153846153846154,0.9153846153846154
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,64,64,1,192.0,192.0,healthy,healthy,192,192,0.99010989010989,0.99010989010989
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,75,75,1,181.0,181.0,healthy,healthy,181,181,0.9846153846153848,0.9846153846153848
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,80,80,1,176.0,176.0,healthy,healthy,176,176,0.9626373626373628,0.9626373626373628
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,84,84,1,172.0,172.0,healthy,healthy,172,172,0.9928571428571428,0.9928571428571428
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,96,96,1,160.0,160.0,healthy,healthy,160,160,0.9829670329670328,0.9829670329670328
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,189,189,1,67.0,67.0,middle,middle,67,67,0.9637362637362638,0.9637362637362638
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,197,197,1,59.0,59.0,middle,middle,59,59,0.9857142857142858,0.9857142857142858
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,200,200,1,56.0,56.0,middle,middle,56,56,0.943956043956044,0.943956043956044
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,202,203,2,54.0,53.0,middle,middle,54,53,0.9868131868131867,0.9472527472527472
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,205,205,1,51.0,51.0,middle,middle,51,51,0.9291208791208792,0.9291208791208792
iforest,iforest_n200_ms_0p5,pooled,0.9,46,0,207,256,50,49.0,0.0,middle,near_failure,49,0,1.0,0.9933076923076922
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,5,6,2,252.0,251.0,healthy,healthy,252,251,0.968131868131868,0.9409340659340658
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,15,16,2,242.0,241.0,healthy,healthy,242,241,0.9324175824175824,0.929945054945055
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,24,24,1,233.0,233.0,healthy,healthy,233,233,0.987912087912088,0.987912087912088
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,35,35,1,222.0,222.0,healthy,healthy,222,222,0.9686813186813188,0.9686813186813188
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,41,41,1,216.0,216.0,healthy,healthy,216,216,0.937912087912088,0.937912087912088
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,64,64,1,193.0,193.0,healthy,healthy,193,193,0.9373626373626374,0.9373626373626374
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,74,74,1,183.0,183.0,healthy,healthy,183,183,0.9835164835164836,0.9835164835164836
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,83,83,1,174.0,174.0,healthy,healthy,174,174,0.9285714285714286,0.9285714285714286
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,87,87,1,170.0,170.0,healthy,healthy,170,170,0.931868131868132,0.931868131868132
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,101,101,1,156.0,156.0,healthy,healthy,156,156,0.9230769230769232,0.9230769230769232
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,110,110,1,147.0,147.0,healthy,healthy,147,147,0.9730769230769232,0.9730769230769232
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,145,145,1,112.0,112.0,middle,middle,112,112,0.965934065934066,0.965934065934066
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,150,150,1,107.0,107.0,middle,middle,107,107,0.9741758241758242,0.9741758241758242
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,152,152,1,105.0,105.0,middle,middle,105,105,0.9752747252747253,0.9752747252747253
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,158,158,1,99.0,99.0,middle,middle,99,99,0.9456043956043956,0.9456043956043956
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,160,164,5,97.0,93.0,middle,middle,97,93,0.965934065934066,0.9441758241758242
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,166,166,1,91.0,91.0,middle,middle,91,91,0.9241758241758242,0.9241758241758242
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,168,168,1,89.0,89.0,middle,middle,89,89,0.9846153846153848,0.9846153846153848
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,170,170,1,87.0,87.0,middle,middle,87,87,0.9489010989010987,0.9489010989010987
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,173,188,16,84.0,69.0,middle,middle,84,69,0.9994505494505496,0.9715659340659342
iforest,iforest_n200_ms_0p5,pooled,0.9,54,0,190,257,68,67.0,0.0,middle,near_failure,67,0,1.0,0.9965982546864902
iforest,iforest_n200_ms_0p5,pooled,0.9,74,0,19,19,1,147.0,147.0,healthy,healthy,147,147,0.9582417582417584,0.9582417582417584
iforest,iforest_n200_ms_0p5,pooled,0.9,74,0,26,26,1,140.0,140.0,healthy,healthy,140,140,0.9791208791208792,0.9791208791208792
iforest,iforest_n200_ms_0p5,pooled,0.9,74,0,56,57,2,110.0,109.0,middle,middle,110,109,0.9351648351648352,0.9291208791208792
iforest,iforest_n200_ms_0p5,pooled,0.9,74,0,117,117,1,49.0,49.0,middle,middle,49,49,0.962087912087912,0.962087912087912
iforest,iforest_n200_ms_0p5,pooled,0.9,74,0,125,125,1,41.0,41.0,middle,middle,41,41,0.952197802197802,0.952197802197802
iforest,iforest_n200_ms_0p5,pooled,0.9,74,0,128,128,1,38.0,38.0,middle,middle,38,38,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.9,74,0,130,166,37,36.0,0.0,middle,near_failure,36,0,1.0,0.9943421443421443
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,23,23,1,131.0,131.0,healthy,healthy,131,131,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,33,33,1,121.0,121.0,middle,middle,121,121,0.945054945054945,0.945054945054945
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,35,35,1,119.0,119.0,middle,middle,119,119,0.9917582417582418,0.9917582417582418
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,48,48,1,106.0,106.0,middle,middle,106,106,0.9263736263736264,0.9263736263736264
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,61,61,1,93.0,93.0,middle,middle,93,93,0.9604395604395604,0.9604395604395604
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,69,69,1,85.0,85.0,middle,middle,85,85,0.9230769230769232,0.9230769230769232
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,72,72,1,82.0,82.0,middle,middle,82,82,0.9142857142857144,0.9142857142857144
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,78,78,1,76.0,76.0,middle,middle,76,76,0.9010989010989012,0.9010989010989012
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,80,80,1,74.0,74.0,middle,middle,74,74,0.965934065934066,0.965934065934066
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,86,86,1,68.0,68.0,middle,middle,68,68,0.9472527472527472,0.9472527472527472
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,88,89,2,66.0,65.0,middle,middle,66,65,0.9923076923076924,0.960989010989011
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,91,91,1,63.0,63.0,middle,middle,63,63,0.95989010989011,0.95989010989011
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,93,101,9,61.0,53.0,middle,middle,61,53,0.9967032967032968,0.9573870573870573
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,103,107,5,51.0,47.0,middle,middle,51,47,0.9950549450549452,0.9580219780219782
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,109,111,3,45.0,43.0,middle,middle,45,43,0.9917582417582418,0.968864468864469
iforest,iforest_n200_ms_0p5,pooled,0.9,77,0,113,154,42,41.0,0.0,middle,near_failure,41,0,1.0,0.9984039769754056
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,1,5,5,230.0,226.0,healthy,healthy,230,226,0.9989010989010988,0.9926373626373627
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,8,8,1,223.0,223.0,healthy,healthy,223,223,0.9829670329670328,0.9829670329670328
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,11,12,2,220.0,219.0,healthy,healthy,220,219,0.9961538461538462,0.9601648351648352
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,20,21,2,211.0,210.0,healthy,healthy,211,210,0.993956043956044,0.9807692307692308
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,26,26,1,205.0,205.0,healthy,healthy,205,205,0.965934065934066,0.965934065934066
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,29,29,1,202.0,202.0,healthy,healthy,202,202,0.9186813186813186,0.9186813186813186
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,32,32,1,199.0,199.0,healthy,healthy,199,199,0.95989010989011,0.95989010989011
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,35,38,4,196.0,193.0,healthy,healthy,196,193,0.9928571428571428,0.9774725274725273
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,43,43,1,188.0,188.0,healthy,healthy,188,188,0.9324175824175824,0.9324175824175824
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,45,45,1,186.0,186.0,healthy,healthy,186,186,0.9989010989010988,0.9989010989010988
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,52,53,2,179.0,178.0,healthy,healthy,179,178,0.9846153846153848,0.9818681318681319
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,56,56,1,175.0,175.0,healthy,healthy,175,175,0.9593406593406594,0.9593406593406594
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,62,62,1,169.0,169.0,healthy,healthy,169,169,0.9642857142857144,0.9642857142857144
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,72,72,1,159.0,159.0,healthy,healthy,159,159,0.9829670329670328,0.9829670329670328
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,78,80,3,153.0,151.0,healthy,healthy,153,151,0.9631868131868132,0.9421245421245422
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,92,93,2,139.0,138.0,healthy,healthy,139,138,0.954945054945055,0.9390109890109891
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,107,107,1,124.0,124.0,middle,middle,124,124,0.9582417582417584,0.9582417582417584
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,129,129,1,102.0,102.0,middle,middle,102,102,0.9648351648351648,0.9648351648351648
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,134,134,1,97.0,97.0,middle,middle,97,97,0.9445054945054944,0.9445054945054944
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,138,138,1,93.0,93.0,middle,middle,93,93,0.9752747252747253,0.9752747252747253
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,148,148,1,83.0,83.0,middle,middle,83,83,0.95989010989011,0.95989010989011
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,166,167,2,65.0,64.0,middle,middle,65,64,0.9247252747252748,0.9217032967032968
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,172,173,2,59.0,58.0,middle,middle,59,58,0.95989010989011,0.9387362637362638
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,176,176,1,55.0,55.0,middle,middle,55,55,0.9236263736263736,0.9236263736263736
iforest,iforest_n200_ms_0p5,pooled,0.9,78,0,180,231,52,51.0,0.0,middle,near_failure,51,0,1.0,0.9926775147928993
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,84,84,1,156.0,156.0,healthy,healthy,156,156,0.9912087912087912,0.9912087912087912
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,119,121,3,121.0,119.0,middle,middle,121,119,0.95989010989011,0.9487179487179486
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,130,130,1,110.0,110.0,middle,middle,110,110,0.954945054945055,0.954945054945055
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,137,137,1,103.0,103.0,middle,middle,103,103,0.9675824175824176,0.9675824175824176
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,142,144,3,98.0,96.0,middle,middle,98,96,0.943956043956044,0.9327838827838827
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,149,150,2,91.0,90.0,middle,middle,91,90,0.9791208791208792,0.9516483516483517
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,152,152,1,88.0,88.0,middle,middle,88,88,0.9230769230769232,0.9230769230769232
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,154,155,2,86.0,85.0,middle,middle,86,85,0.9637362637362638,0.9552197802197803
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,157,157,1,83.0,83.0,middle,middle,83,83,0.9923076923076924,0.9923076923076924
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,163,165,3,77.0,75.0,middle,middle,77,75,0.9884615384615384,0.9619047619047617
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,167,173,7,73.0,67.0,middle,middle,73,67,0.9934065934065934,0.9670329670329672
iforest,iforest_n200_ms_0p5,pooled,0.9,81,0,175,240,66,65.0,0.0,middle,near_failure,65,0,1.0,0.9987012987012986
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,1,2,2,216.0,215.0,healthy,healthy,216,215,0.9923076923076924,0.9837912087912088
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,4,4,1,213.0,213.0,healthy,healthy,213,213,0.9945054945054944,0.9945054945054944
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,17,17,1,200.0,200.0,healthy,healthy,200,200,0.9934065934065934,0.9934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,75,75,1,142.0,142.0,healthy,healthy,142,142,0.9478021978021978,0.9478021978021978
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,80,80,1,137.0,137.0,healthy,healthy,137,137,0.904945054945055,0.904945054945055
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,113,113,1,104.0,104.0,middle,middle,104,104,0.9346153846153846,0.9346153846153846
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,154,154,1,63.0,63.0,middle,middle,63,63,0.9796703296703296,0.9796703296703296
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,162,162,1,55.0,55.0,middle,middle,55,55,0.904945054945055,0.904945054945055
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,165,165,1,52.0,52.0,middle,middle,52,52,0.9829670329670328,0.9829670329670328
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,167,167,1,50.0,50.0,middle,middle,50,50,0.9241758241758242,0.9241758241758242
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,169,169,1,48.0,48.0,middle,middle,48,48,0.9494505494505494,0.9494505494505494
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,171,173,3,46.0,44.0,middle,middle,46,44,0.9686813186813188,0.9476190476190477
iforest,iforest_n200_ms_0p5,pooled,0.9,89,0,175,217,43,42.0,0.0,middle,near_failure,42,0,1.0,0.9973294147712752
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,6,8,3,129.0,127.0,healthy,healthy,129,127,0.9851648351648352,0.9675824175824176
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,11,11,1,124.0,124.0,middle,middle,124,124,0.952197802197802,0.952197802197802
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,22,24,3,113.0,111.0,middle,middle,113,111,0.9686813186813188,0.9576923076923077
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,26,26,1,109.0,109.0,middle,middle,109,109,0.965934065934066,0.965934065934066
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,29,30,2,106.0,105.0,middle,middle,106,105,0.9384615384615383,0.9343406593406594
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,32,33,2,103.0,102.0,middle,middle,103,102,0.9829670329670328,0.979120879120879
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,35,35,1,100.0,100.0,middle,middle,100,100,0.934065934065934,0.934065934065934
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,37,37,1,98.0,98.0,middle,middle,98,98,0.9115384615384616,0.9115384615384616
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,42,45,4,93.0,90.0,middle,middle,93,90,0.9989010989010988,0.9806318681318682
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,49,50,2,86.0,85.0,middle,middle,86,85,0.9637362637362638,0.9337912087912088
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,52,56,5,83.0,79.0,middle,middle,83,79,0.9961538461538462,0.9702197802197802
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,58,61,4,77.0,74.0,middle,middle,77,74,0.9928571428571428,0.964423076923077
iforest,iforest_n200_ms_0p5,pooled,0.9,91,0,63,135,73,72.0,0.0,middle,near_failure,72,0,1.0,0.9942044257112749
iforest,iforest_n200_ms_0p5,pooled,0.95,1,0,28,28,1,164.0,164.0,healthy,healthy,164,164,0.9565934065934066,0.9565934065934066
iforest,iforest_n200_ms_0p5,pooled,0.95,1,0,132,132,1,60.0,60.0,middle,middle,60,60,0.965934065934066,0.965934065934066
iforest,iforest_n200_ms_0p5,pooled,0.95,1,0,145,145,1,47.0,47.0,middle,middle,47,47,0.95,0.95
iforest,iforest_n200_ms_0p5,pooled,0.95,1,0,149,192,44,43.0,0.0,middle,near_failure,43,0,1.0,0.996416083916084
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,7,7,1,262.0,262.0,healthy,healthy,262,262,0.9950549450549452,0.9950549450549452
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,10,10,1,259.0,259.0,healthy,healthy,259,259,0.9868131868131867,0.9868131868131867
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,12,13,2,257.0,256.0,healthy,healthy,257,256,0.9758241758241758,0.9640109890109889
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,23,23,1,246.0,246.0,healthy,healthy,246,246,0.9972527472527472,0.9972527472527472
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,27,27,1,242.0,242.0,healthy,healthy,242,242,0.9807692307692308,0.9807692307692308
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,29,30,2,240.0,239.0,healthy,healthy,240,239,0.9967032967032968,0.9898351648351649
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,34,34,1,235.0,235.0,healthy,healthy,235,235,0.9752747252747253,0.9752747252747253
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,41,41,1,228.0,228.0,healthy,healthy,228,228,0.9675824175824176,0.9675824175824176
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,47,47,1,222.0,222.0,healthy,healthy,222,222,0.956043956043956,0.956043956043956
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,52,52,1,217.0,217.0,healthy,healthy,217,217,0.9807692307692308,0.9807692307692308
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,59,59,1,210.0,210.0,healthy,healthy,210,210,0.9730769230769232,0.9730769230769232
iforest,iforest_n200_ms_0p5,pooled,0.95,5,0,65,65,1,204.0,204.0,healthy,healthy,204,204,0.9868131868131867,0.9868131868131867
